PRO PRO	0.0005552100914986231
PRO V	0.00496357821799769
PRO N	0.006895709336412898
PRO ADJ	0.0021764235586746025
PRO DELM	0.0012436706049569156
PRO CON	0.0029981344940925646
PRO ADV	0.0008994403482277694
PRO P	0.00861686062005863
PRO QUA	0.00013325042195966953
PRO DET	0.0003442302567291463
PRO SPEC	0.00011104201829972462
PRO IF	6.662521097983477e-05
PRO DEFAULT	0.0
PRO MORP	0.0
PRO PP	1.110420182997246e-05
PRO PS	0.0
PRO INT	0.0
PRO MQUA	0.0
PRO AR	0.0
PRO OH	1.110420182997246e-05
PRO NN	0.0
V PRO	0.0006329395043084303
V V	0.00360886559474105
V N	0.005840810162565515
V ADJ	0.0008106067335879897
V DELM	0.05684240916762903
V CON	0.02642800035533446
V ADV	0.0011104201829972462
V P	0.0056742471351159274
V QUA	0.000288709247579284
V DET	0.0007106689171182375
V SPEC	7.772941280980723e-05
V IF	5.552100914986231e-05
V DEFAULT	0.0
V MORP	0.0
V PP	4.441680731988984e-05
V PS	1.110420182997246e-05
V INT	2.220840365994492e-05
V MQUA	0.0
V AR	1.110420182997246e-05
V OH	0.0
V NN	0.0
N PRO	0.01006040685795505
N V	0.054166296526605665
N N	0.15457048947321667
N ADJ	0.06775783956649196
N DELM	0.026861064226703386
N CON	0.03343475171004708
N ADV	0.004841431997867993
N P	0.05065736874833437
N QUA	0.0012436706049569156
N DET	0.004985786621657635
N SPEC	0.0006218353024784578
N IF	0.000144354623789642
N DEFAULT	4.441680731988984e-05
N MORP	0.0008328151372479346
N PP	0.00017766722927955937
N PS	0.0
N INT	0.0
N MQUA	0.0
N AR	3.331260548991738e-05
N OH	2.220840365994492e-05
N NN	2.220840365994492e-05
ADJ PRO	0.002065381540374878
ADJ V	0.02680554321755352
ADJ N	0.024473660833259307
ADJ ADJ	0.0063960202540641374
ADJ DELM	0.007328773207781825
ADJ CON	0.010926534600692902
ADJ ADV	0.0010771075775073287
ADJ P	0.016067780047970152
ADJ QUA	0.0001998756329395043
ADJ DET	0.001054899173847384
ADJ SPEC	5.552100914986231e-05
ADJ IF	2.220840365994492e-05
ADJ DEFAULT	0.0
ADJ MORP	6.662521097983477e-05
ADJ PP	4.441680731988984e-05
ADJ PS	0.0
ADJ INT	0.0
ADJ MQUA	0.0
ADJ AR	0.0
ADJ OH	0.0
ADJ NN	0.0
DELM PRO	0.005196766456427112
DELM V	0.0030203428977525096
DELM N	0.04785910988718131
DELM ADJ	0.004552722750288709
DELM DELM	0.0016212134671759794
DELM CON	0.0087501110420183
DELM ADV	0.005751976547925735
DELM P	0.012314559829439459
DELM QUA	0.0012880874122768056
DELM DET	0.003941991649640224
DELM SPEC	0.00033312605489917385
DELM IF	0.000888336146397797
DELM DEFAULT	3.331260548991738e-05
DELM MORP	0.0
DELM PP	0.00013325042195966953
DELM PS	8.883361463977969e-05
DELM INT	5.552100914986231e-05
DELM MQUA	0.0
DELM AR	0.00027760504574931156
DELM OH	0.00013325042195966953
DELM NN	0.0
CON PRO	0.0030980723105623166
CON V	0.004441680731988985
CON N	0.044727724971129076
CON ADJ	0.00793950430843031
CON DELM	0.0004885848805187883
CON CON	0.0028204672648130054
CON ADV	0.00509682863995736
CON P	0.014335524562494447
CON QUA	0.0015212756507062273
CON DET	0.002365194989784134
CON SPEC	0.00016656302744958693
CON IF	0.00036643866038909125
CON DEFAULT	1.110420182997246e-05
CON MORP	0.0
CON PP	7.772941280980723e-05
CON PS	2.220840365994492e-05
CON INT	0.0
CON MQUA	1.110420182997246e-05
CON AR	5.552100914986231e-05
CON OH	1.110420182997246e-05
CON NN	0.0
ADV PRO	0.0006551479079683752
ADV V	0.0020098605312250154
ADV N	0.007761837079150751
ADV ADJ	0.0030425513014124546
ADV DELM	0.0007883983299280448
ADV CON	0.0008328151372479346
ADV ADV	0.0006884605134582926
ADV P	0.003853158035000444
ADV QUA	0.00026650084391933906
ADV DET	0.0006329395043084303
ADV SPEC	1.110420182997246e-05
ADV IF	0.00011104201829972462
ADV DEFAULT	0.0
ADV MORP	0.0
ADV PP	3.331260548991738e-05
ADV PS	0.0
ADV INT	0.0
ADV MQUA	1.110420182997246e-05
ADV AR	0.0
ADV OH	1.110420182997246e-05
ADV NN	0.0
P PRO	0.006373811850404193
P V	0.002665008439193391
P N	0.08934440792395842
P ADJ	0.0034756151727813804
P DELM	0.00033312605489917385
P CON	0.001154836990317136
P ADV	0.0010882117793373012
P P	0.006140623611974772
P QUA	0.0016101092653460069
P DET	0.006840188327263037
P SPEC	0.0003109176512392289
P IF	2.220840365994492e-05
P DEFAULT	0.0
P MORP	0.0
P PP	1.110420182997246e-05
P PS	0.0
P INT	0.0
